method,j,r,window,trial,arm,S,detected,score,pvalue,jaccard,recall,precision
moving_average_mdss,2,1.5,2023-Q4,1,clean,"{'new_renewal': ['Renewal'], 'leader_status': ['FOLLOW']}",False,275.9813560039412,0.0625,,,
moving_average_mdss,2,1.5,2023-Q4,1,injected,"{'new_renewal': ['Renewal'], 'leader_status': ['FOLLOW']}",False,426.1331747870856,0.0625,0.14285714285714285,1.0,0.14285714285714285
moving_average_mdss,2,1.5,2024-Q1,1,clean,"{'new_renewal': ['Renewal'], 'leader_status': ['FOLLOW']}",False,145.20475617800156,0.375,,,
moving_average_mdss,2,1.5,2024-Q1,1,injected,"{'new_renewal': ['Renewal'], 'leader_status': ['FOLLOW']}",False,253.29803314929845,0.125,0.25,1.0,0.25
moving_average_mdss,2,1.5,2024-Q2,1,clean,"{'new_renewal': ['Renewal'], 'leader_status': ['FOLLOW']}",False,57.41523635741595,0.6875,,,
moving_average_mdss,2,1.5,2024-Q2,1,injected,"{'new_renewal': ['Renewal'], 'leader_status': ['FOLLOW']}",False,37.61784801181808,0.875,0.0,0.0,0.0
moving_average_mdss,2,1.5,2024-Q3,1,clean,"{'new_renewal': ['Renewal'], 'leader_status': ['FOLLOW']}",False,42.440679158061414,0.75,,,
moving_average_mdss,2,1.5,2024-Q3,1,injected,"{'new_renewal': ['Renewal'], 'leader_status': ['FOLLOW']}",False,855.0990473119039,0.0625,0.2,1.0,0.2
moving_average_mdss,2,1.5,2024-Q4,1,clean,"{'new_renewal': ['Renewal'], 'leader_status': ['FOLLOW']}",False,8.754740639756537,0.75,,,
moving_average_mdss,2,1.5,2024-Q4,1,injected,"{'new_renewal': ['Renewal'], 'leader_status': ['FOLLOW']}",False,159.3742812783789,0.4375,0.0625,0.5,0.06666666666666667
moving_average_mdss,2,2.0,2022-Q1,0,clean,"{'syndicate': [1618.0], 'new_renewal': ['Renewal']}",False,155.62781210381118,0.0625,,,
moving_average_mdss,2,2.0,2022-Q1,0,injected,"{'syndicate': [1618.0], 'new_renewal': ['Renewal']}",False,0.0,1.0,0.0,0.0,0.0
moving_average_mdss,2,2.0,2022-Q2,0,clean,"{'syndicate': [1618.0], 'new_renewal': ['Renewal']}",False,8.99582731776605,1.0,,,
moving_average_mdss,2,2.0,2022-Q2,0,injected,"{'syndicate': [1618.0], 'new_renewal': ['Renewal']}",False,67.04400959685594,0.625,0.05555555555555555,0.5,0.058823529411764705
moving_average_mdss,2,2.0,2022-Q3,0,clean,"{'syndicate': [1618.0], 'new_renewal': ['Renewal']}",False,40.98127758756482,0.625,,,
moving_average_mdss,2,2.0,2022-Q3,0,injected,"{'syndicate': [1618.0], 'new_renewal': ['Renewal']}",False,144.77761322835454,0.0625,0.16666666666666666,1.0,0.16666666666666666
moving_average_mdss,2,2.0,2022-Q4,0,clean,"{'syndicate': [1618.0], 'new_renewal': ['Renewal']}",False,86.76954609734643,0.1875,,,
moving_average_mdss,2,2.0,2022-Q4,0,injected,"{'syndicate': [1618.0], 'new_renewal': ['Renewal']}",False,53.13258532907287,0.375,0.1111111111111111,1.0,0.1111111111111111
moving_average_mdss,2,2.0,2023-Q1,0,clean,"{'syndicate': [1618.0], 'new_renewal': ['Renewal']}",False,168.3375558252935,0.25,,,
moving_average_mdss,2,2.0,2023-Q1,0,injected,"{'syndicate': [1618.0], 'new_renewal': ['Renewal']}",False,371.81908066686196,0.0625,0.2222222222222222,1.0,0.2222222222222222
moving_average_mdss,2,2.0,2023-Q2,0,clean,"{'syndicate': [1618.0], 'new_renewal': ['Renewal']}",False,1.52923701427848,0.9375,,,
moving_average_mdss,2,2.0,2023-Q2,0,injected,"{'syndicate': [1618.0], 'new_renewal': ['Renewal']}",False,224.8406494608717,0.0625,0.07142857142857142,0.5,0.07692307692307693
moving_average_mdss,2,2.0,2023-Q3,0,clean,"{'syndicate': [1618.0], 'new_renewal': ['Renewal']}",False,0.0,1.0,,,
moving_average_mdss,2,2.0,2023-Q3,0,injected,"{'syndicate': [1618.0], 'new_renewal': ['Renewal']}",False,18.43157739755874,0.9375,0.07692307692307693,0.5,0.08333333333333333
moving_average_mdss,2,2.0,2023-Q4,0,clean,"{'syndicate': [1618.0], 'new_renewal': ['Renewal']}",False,0.0,1.0,,,
moving_average_mdss,2,2.0,2023-Q4,0,injected,"{'syndicate': [1618.0], 'new_renewal': ['Renewal']}",False,69.07045538665594,0.625,0.1111111111111111,0.5,0.125
moving_average_mdss,2,2.0,2024-Q1,0,clean,"{'syndicate': [1618.0], 'new_renewal': ['Renewal']}",False,19.6326337288516,0.8125,,,
moving_average_mdss,2,2.0,2024-Q1,0,injected,"{'syndicate': [1618.0], 'new_renewal': ['Renewal']}",False,159.66072736992442,0.375,0.07692307692307693,0.5,0.08333333333333333
moving_average_mdss,2,2.0,2024-Q2,0,clean,"{'syndicate': [1618.0], 'new_renewal': ['Renewal']}",False,46.50925743042053,0.875,,,
moving_average_mdss,2,2.0,2024-Q2,0,injected,"{'syndicate': [1618.0], 'new_renewal': ['Renewal']}",False,160.45481616343926,0.4375,0.125,1.0,0.125
moving_average_mdss,2,2.0,2024-Q3,0,clean,"{'syndicate': [1618.0], 'new_renewal': ['Renewal']}",False,18.26323725999585,0.875,,,
moving_average_mdss,2,2.0,2024-Q3,0,injected,"{'syndicate': [1618.0], 'new_renewal': ['Renewal']}",False,117.9608759003765,0.5,0.1,0.5,0.1111111111111111
moving_average_mdss,2,2.0,2024-Q4,0,clean,"{'syndicate': [1618.0], 'new_renewal': ['Renewal']}",False,73.41783084169232,0.5625,,,
moving_average_mdss,2,2.0,2024-Q4,0,injected,"{'syndicate': [1618.0], 'new_renewal': ['Renewal']}",False,160.52205869153153,0.4375,0.2222222222222222,1.0,0.2222222222222222
moving_average_mdss,2,2.0,2024-Q1,1,clean,"{'syndicate': [2987.0], 'loss_census_division': ['Mountain']}",False,0.1780357236471578,0.9375,,,
moving_average_mdss,2,2.0,2024-Q1,1,injected,"{'syndicate': [2987.0], 'loss_census_division': ['Mountain']}",False,204.55268395656702,0.25,0.06666666666666667,0.5,0.07142857142857142
moving_average_mdss,2,2.0,2024-Q2,1,clean,"{'syndicate': [2987.0], 'loss_census_division': ['Mountain']}",False,43.281253965299655,0.875,,,
moving_average_mdss,2,2.0,2024-Q2,1,injected,"{'syndicate': [2987.0], 'loss_census_division': ['Mountain']}",False,0.0,1.0,0.05263157894736842,0.5,0.05555555555555555
moving_average_mdss,2,2.0,2024-Q3,1,clean,"{'syndicate': [2987.0], 'loss_census_division': ['Mountain']}",False,529.1382928870771,0.0625,,,
moving_average_mdss,2,2.0,2024-Q3,1,injected,"{'syndicate': [2987.0], 'loss_census_division': ['Mountain']}",False,407.7152338307533,0.0625,0.0,0.0,0.0
moving_average_mdss,2,2.0,2024-Q4,1,clean,"{'syndicate': [2987.0], 'loss_census_division': ['Mountain']}",False,192.98345051613663,0.375,,,
moving_average_mdss,2,2.0,2024-Q4,1,injected,"{'syndicate': [2987.0], 'loss_census_division': ['Mountain']}",False,23.52643223947348,0.75,0.0,0.0,0.0
moving_average_mdss,2,3.0,2022-Q1,0,clean,"{'new_renewal': ['Renewal'], 'peril_type': ['Non-catastrophe - Pipeburst (NC-P)']}",False,22.268661465300728,0.6875,,,
moving_average_mdss,2,3.0,2022-Q1,0,injected,"{'new_renewal': ['Renewal'], 'peril_type': ['Non-catastrophe - Pipeburst (NC-P)']}",False,7.142685631779446,0.875,0.1,0.5,0.1111111111111111
moving_average_mdss,2,3.0,2022-Q2,0,clean,"{'new_renewal': ['Renewal'], 'peril_type': ['Non-catastrophe - Pipeburst (NC-P)']}",False,89.96903722817594,0.4375,,,
moving_average_mdss,2,3.0,2022-Q2,0,injected,"{'new_renewal': ['Renewal'], 'peril_type': ['Non-catastrophe - Pipeburst (NC-P)']}",False,324.24960891809366,0.0625,0.18181818181818182,1.0,0.18181818181818182
moving_average_mdss,2,3.0,2022-Q3,0,clean,"{'new_renewal': ['Renewal'], 'peril_type': ['Non-catastrophe - Pipeburst (NC-P)']}",False,34.26685904482786,0.6875,,,
moving_average_mdss,2,3.0,2022-Q3,0,injected,"{'new_renewal': ['Renewal'], 'peril_type': ['Non-catastrophe - Pipeburst (NC-P)']}",False,19.86242291656926,0.8125,0.0,0.0,0.0
moving_average_mdss,2,3.0,2022-Q4,0,clean,"{'new_renewal': ['Renewal'], 'peril_type': ['Non-catastrophe - Pipeburst (NC-P)']}",False,105.5849734329837,0.125,,,
moving_average_mdss,2,3.0,2022-Q4,0,injected,"{'new_renewal': ['Renewal'], 'peril_type': ['Non-catastrophe - Pipeburst (NC-P)']}",False,30.200994109367628,0.625,0.08333333333333333,0.5,0.09090909090909091
moving_average_mdss,2,3.0,2023-Q1,0,clean,"{'new_renewal': ['Renewal'], 'peril_type': ['Non-catastrophe - Pipeburst (NC-P)']}",False,179.99735844442887,0.25,,,
moving_average_mdss,2,3.0,2023-Q1,0,injected,"{'new_renewal': ['Renewal'], 'peril_type': ['Non-catastrophe - Pipeburst (NC-P)']}",False,123.54459892060967,0.625,0.1111111111111111,1.0,0.1111111111111111
moving_average_mdss,2,3.0,2023-Q2,0,clean,"{'new_renewal': ['Renewal'], 'peril_type': ['Non-catastrophe - Pipeburst (NC-P)']}",False,56.24743148798194,0.625,,,
moving_average_mdss,2,3.0,2023-Q2,0,injected,"{'new_renewal': ['Renewal'], 'peril_type': ['Non-catastrophe - Pipeburst (NC-P)']}",False,154.31304825037546,0.3125,0.18181818181818182,1.0,0.18181818181818182
moving_average_mdss,2,3.0,2023-Q3,0,clean,"{'new_renewal': ['Renewal'], 'peril_type': ['Non-catastrophe - Pipeburst (NC-P)']}",False,74.89676218442878,0.5625,,,
moving_average_mdss,2,3.0,2023-Q3,0,injected,"{'new_renewal': ['Renewal'], 'peril_type': ['Non-catastrophe - Pipeburst (NC-P)']}",False,151.32901887004866,0.3125,0.2,1.0,0.2
moving_average_mdss,2,3.0,2023-Q4,0,clean,"{'new_renewal': ['Renewal'], 'peril_type': ['Non-catastrophe - Pipeburst (NC-P)']}",False,0.0,1.0,,,
moving_average_mdss,2,3.0,2023-Q4,0,injected,"{'new_renewal': ['Renewal'], 'peril_type': ['Non-catastrophe - Pipeburst (NC-P)']}",False,164.4772467976303,0.25,0.18181818181818182,1.0,0.18181818181818182
moving_average_mdss,2,3.0,2024-Q1,0,clean,"{'new_renewal': ['Renewal'], 'peril_type': ['Non-catastrophe - Pipeburst (NC-P)']}",False,124.95909568029538,0.375,,,
moving_average_mdss,2,3.0,2024-Q1,0,injected,"{'new_renewal': ['Renewal'], 'peril_type': ['Non-catastrophe - Pipeburst (NC-P)']}",False,18.349953250138142,0.8125,0.0,0.0,0.0
moving_average_mdss,2,3.0,2024-Q2,0,clean,"{'new_renewal': ['Renewal'], 'peril_type': ['Non-catastrophe - Pipeburst (NC-P)']}",False,69.2217777128121,0.625,,,
moving_average_mdss,2,3.0,2024-Q2,0,injected,"{'new_renewal': ['Renewal'], 'peril_type': ['Non-catastrophe - Pipeburst (NC-P)']}",False,4.435697401407945,1.0,0.1111111111111111,0.5,0.125
moving_average_mdss,2,3.0,2024-Q3,0,clean,"{'new_renewal': ['Renewal'], 'peril_type': ['Non-catastrophe - Pipeburst (NC-P)']}",False,165.43561969083038,0.5,,,
moving_average_mdss,2,3.0,2024-Q3,0,injected,"{'new_renewal': ['Renewal'], 'peril_type': ['Non-catastrophe - Pipeburst (NC-P)']}",False,477.4866413012343,0.0625,0.16666666666666666,1.0,0.16666666666666666
moving_average_mdss,2,3.0,2024-Q4,0,clean,"{'new_renewal': ['Renewal'], 'peril_type': ['Non-catastrophe - Pipeburst (NC-P)']}",False,16.664803423234805,0.75,,,
moving_average_mdss,2,3.0,2024-Q4,0,injected,"{'new_renewal': ['Renewal'], 'peril_type': ['Non-catastrophe - Pipeburst (NC-P)']}",False,20.051376509760807,0.75,0.09090909090909091,0.5,0.1
moving_average_mdss,2,3.0,2022-Q2,1,clean,"{'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)'], 'new_renewal': ['Renewal']}",False,165.13342358517428,0.1875,,,
moving_average_mdss,2,3.0,2022-Q2,1,injected,"{'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)'], 'new_renewal': ['Renewal']}",False,0.0,1.0,0.0,0.0,0.0
moving_average_mdss,2,3.0,2023-Q1,1,clean,"{'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)'], 'new_renewal': ['Renewal']}",False,96.54228476646904,0.6875,,,
moving_average_mdss,2,3.0,2023-Q1,1,injected,"{'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)'], 'new_renewal': ['Renewal']}",False,92.10976541565006,0.6875,0.15384615384615385,1.0,0.15384615384615385
moving_average_mdss,2,3.0,2023-Q2,1,clean,"{'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)'], 'new_renewal': ['Renewal']}",False,71.83737564816404,0.5625,,,
moving_average_mdss,2,3.0,2023-Q2,1,injected,"{'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)'], 'new_renewal': ['Renewal']}",False,61.25469523279212,0.625,0.0,0.0,0.0
moving_average_mdss,2,3.0,2023-Q3,1,clean,"{'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)'], 'new_renewal': ['Renewal']}",False,31.950753226117612,0.8125,,,
moving_average_mdss,2,3.0,2023-Q3,1,injected,"{'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)'], 'new_renewal': ['Renewal']}",False,94.51899171542541,0.5625,0.07142857142857142,0.5,0.07692307692307693
moving_average_mdss,2,3.0,2023-Q4,1,clean,"{'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)'], 'new_renewal': ['Renewal']}",False,105.99956544305397,0.375,,,
moving_average_mdss,2,3.0,2023-Q4,1,injected,"{'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)'], 'new_renewal': ['Renewal']}",False,107.0341299474514,0.375,0.08333333333333333,0.5,0.09090909090909091
moving_average_mdss,2,3.0,2024-Q1,1,clean,"{'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)'], 'new_renewal': ['Renewal']}",False,64.0606205948088,0.625,,,
moving_average_mdss,2,3.0,2024-Q1,1,injected,"{'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)'], 'new_renewal': ['Renewal']}",False,149.57137450985766,0.375,0.08333333333333333,0.5,0.09090909090909091
moving_average_mdss,2,3.0,2024-Q2,1,clean,"{'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)'], 'new_renewal': ['Renewal']}",False,91.04706361672883,0.625,,,
moving_average_mdss,2,3.0,2024-Q2,1,injected,"{'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)'], 'new_renewal': ['Renewal']}",False,0.239186266578863,1.0,0.0,0.0,0.0
moving_average_mdss,2,3.0,2024-Q3,1,clean,"{'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)'], 'new_renewal': ['Renewal']}",False,6.585126455487788,0.9375,,,
moving_average_mdss,2,3.0,2024-Q3,1,injected,"{'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)'], 'new_renewal': ['Renewal']}",False,294.5397087630723,0.125,0.16666666666666666,1.0,0.16666666666666666
moving_average_mdss,2,3.0,2024-Q4,1,clean,"{'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)'], 'new_renewal': ['Renewal']}",False,20.74860712044684,0.75,,,
moving_average_mdss,2,3.0,2024-Q4,1,injected,"{'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)'], 'new_renewal': ['Renewal']}",False,80.01772673297825,0.5625,0.08333333333333333,0.5,0.09090909090909091
moving_average_mdss,3,1.5,2022-Q1,1,clean,"{'syndicate': [1618.0], 'new_renewal': ['New'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,120.21888364163486,0.25,,,
moving_average_mdss,3,1.5,2022-Q1,1,injected,"{'syndicate': [1618.0], 'new_renewal': ['New'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,54.706090896070975,0.5,0.18181818181818182,0.6666666666666666,0.2
moving_average_mdss,3,1.5,2022-Q2,1,clean,"{'syndicate': [1618.0], 'new_renewal': ['New'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,97.00781291801395,0.4375,,,
moving_average_mdss,3,1.5,2022-Q2,1,injected,"{'syndicate': [1618.0], 'new_renewal': ['New'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,71.8169681602354,0.5625,0.08333333333333333,0.3333333333333333,0.1
moving_average_mdss,3,1.5,2022-Q3,1,clean,"{'syndicate': [1618.0], 'new_renewal': ['New'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,119.20421047399242,0.0625,,,
moving_average_mdss,3,1.5,2022-Q3,1,injected,"{'syndicate': [1618.0], 'new_renewal': ['New'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,151.42411185199532,0.0625,0.09090909090909091,0.3333333333333333,0.1111111111111111
moving_average_mdss,3,1.5,2023-Q1,1,clean,"{'syndicate': [1618.0], 'new_renewal': ['New'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,135.36209529258403,0.4375,,,
moving_average_mdss,3,1.5,2023-Q1,1,injected,"{'syndicate': [1618.0], 'new_renewal': ['New'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,215.04017005693203,0.125,0.07692307692307693,0.3333333333333333,0.09090909090909091
moving_average_mdss,3,1.5,2023-Q2,1,clean,"{'syndicate': [1618.0], 'new_renewal': ['New'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,41.77172004087313,0.75,,,
moving_average_mdss,3,1.5,2023-Q2,1,injected,"{'syndicate': [1618.0], 'new_renewal': ['New'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,4.492672573395567,0.9375,0.2,0.6666666666666666,0.2222222222222222
moving_average_mdss,3,1.5,2023-Q3,1,clean,"{'syndicate': [1618.0], 'new_renewal': ['New'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,29.940354378577624,0.875,,,
moving_average_mdss,3,1.5,2023-Q3,1,injected,"{'syndicate': [1618.0], 'new_renewal': ['New'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,0.0,1.0,0.0,0.0,0.0
moving_average_mdss,3,1.5,2023-Q4,1,clean,"{'syndicate': [1618.0], 'new_renewal': ['New'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,120.50593308016285,0.375,,,
moving_average_mdss,3,1.5,2023-Q4,1,injected,"{'syndicate': [1618.0], 'new_renewal': ['New'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,49.563558564760555,0.6875,0.08333333333333333,0.3333333333333333,0.1
moving_average_mdss,3,1.5,2024-Q1,1,clean,"{'syndicate': [1618.0], 'new_renewal': ['New'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,178.87036050054218,0.3125,,,
moving_average_mdss,3,1.5,2024-Q1,1,injected,"{'syndicate': [1618.0], 'new_renewal': ['New'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,405.65844793230883,0.0625,0.18181818181818182,0.6666666666666666,0.2
moving_average_mdss,3,1.5,2024-Q2,1,clean,"{'syndicate': [1618.0], 'new_renewal': ['New'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,74.14367833502642,0.625,,,
moving_average_mdss,3,1.5,2024-Q2,1,injected,"{'syndicate': [1618.0], 'new_renewal': ['New'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,174.64600395134437,0.4375,0.07692307692307693,0.3333333333333333,0.09090909090909091
moving_average_mdss,3,1.5,2024-Q3,1,clean,"{'syndicate': [1618.0], 'new_renewal': ['New'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,295.2231442479077,0.125,,,
moving_average_mdss,3,1.5,2024-Q3,1,injected,"{'syndicate': [1618.0], 'new_renewal': ['New'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,189.94757378486852,0.25,0.14285714285714285,0.6666666666666666,0.15384615384615385
moving_average_mdss,3,1.5,2024-Q4,1,clean,"{'syndicate': [1618.0], 'new_renewal': ['New'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,292.2407848722056,0.1875,,,
moving_average_mdss,3,1.5,2024-Q4,1,injected,"{'syndicate': [1618.0], 'new_renewal': ['New'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,204.8777404502939,0.375,0.06666666666666667,0.3333333333333333,0.07692307692307693
moving_average_mdss,3,2.0,2022-Q1,1,clean,"{'syndicate': [2987.0], 'new_renewal': ['New'], 'risk_code': ['P2']}",False,76.50785330956148,0.3125,,,
moving_average_mdss,3,2.0,2022-Q1,1,injected,"{'syndicate': [2987.0], 'new_renewal': ['New'], 'risk_code': ['P2']}",False,47.41864638289838,0.5,0.14285714285714285,0.6666666666666666,0.15384615384615385
moving_average_mdss,3,2.0,2022-Q2,1,clean,"{'syndicate': [2987.0], 'new_renewal': ['New'], 'risk_code': ['P2']}",False,69.49896509116329,0.5625,,,
moving_average_mdss,3,2.0,2022-Q2,1,injected,"{'syndicate': [2987.0], 'new_renewal': ['New'], 'risk_code': ['P2']}",False,152.98795178317232,0.1875,0.15384615384615385,0.6666666666666666,0.16666666666666666
moving_average_mdss,3,2.0,2022-Q3,1,clean,"{'syndicate': [2987.0], 'new_renewal': ['New'], 'risk_code': ['P2']}",False,129.27614698669117,0.0625,,,
moving_average_mdss,3,2.0,2022-Q3,1,injected,"{'syndicate': [2987.0], 'new_renewal': ['New'], 'risk_code': ['P2']}",False,10.735410950131989,0.875,0.2,0.6666666666666666,0.2222222222222222
moving_average_mdss,3,2.0,2023-Q1,1,clean,"{'syndicate': [2987.0], 'new_renewal': ['New'], 'risk_code': ['P2']}",False,191.4169469128056,0.25,,,
moving_average_mdss,3,2.0,2023-Q1,1,injected,"{'syndicate': [2987.0], 'new_renewal': ['New'], 'risk_code': ['P2']}",False,95.38157394411522,0.6875,0.07692307692307693,0.3333333333333333,0.09090909090909091
moving_average_mdss,3,2.0,2023-Q2,1,clean,"{'syndicate': [2987.0], 'new_renewal': ['New'], 'risk_code': ['P2']}",False,72.6424644217313,0.5625,,,
moving_average_mdss,3,2.0,2023-Q2,1,injected,"{'syndicate': [2987.0], 'new_renewal': ['New'], 'risk_code': ['P2']}",False,167.49110174458718,0.25,0.05555555555555555,0.3333333333333333,0.0625
moving_average_mdss,3,2.0,2023-Q3,1,clean,"{'syndicate': [2987.0], 'new_renewal': ['New'], 'risk_code': ['P2']}",False,7.525301971544999,1.0,,,
moving_average_mdss,3,2.0,2023-Q3,1,injected,"{'syndicate': [2987.0], 'new_renewal': ['New'], 'risk_code': ['P2']}",False,74.9280598975985,0.5625,0.08333333333333333,0.3333333333333333,0.1
moving_average_mdss,3,2.0,2023-Q4,1,clean,"{'syndicate': [2987.0], 'new_renewal': ['New'], 'risk_code': ['P2']}",False,12.584479615967847,0.9375,,,
moving_average_mdss,3,2.0,2023-Q4,1,injected,"{'syndicate': [2987.0], 'new_renewal': ['New'], 'risk_code': ['P2']}",False,79.83930810291204,0.625,0.058823529411764705,0.3333333333333333,0.06666666666666667
moving_average_mdss,3,2.0,2024-Q1,1,clean,"{'syndicate': [2987.0], 'new_renewal': ['New'], 'risk_code': ['P2']}",False,162.10117222919078,0.375,,,
moving_average_mdss,3,2.0,2024-Q1,1,injected,"{'syndicate': [2987.0], 'new_renewal': ['New'], 'risk_code': ['P2']}",False,159.83357970157795,0.375,0.2,0.6666666666666666,0.2222222222222222
moving_average_mdss,3,2.0,2024-Q2,1,clean,"{'syndicate': [2987.0], 'new_renewal': ['New'], 'risk_code': ['P2']}",False,172.09531423360858,0.4375,,,
moving_average_mdss,3,2.0,2024-Q2,1,injected,"{'syndicate': [2987.0], 'new_renewal': ['New'], 'risk_code': ['P2']}",False,157.23958136733668,0.4375,0.08333333333333333,0.3333333333333333,0.1
moving_average_mdss,3,2.0,2024-Q3,1,clean,"{'syndicate': [2987.0], 'new_renewal': ['New'], 'risk_code': ['P2']}",False,236.79979769870994,0.1875,,,
moving_average_mdss,3,2.0,2024-Q3,1,injected,"{'syndicate': [2987.0], 'new_renewal': ['New'], 'risk_code': ['P2']}",False,458.64710665982227,0.0625,0.09090909090909091,0.3333333333333333,0.1111111111111111
