event_id,claim_month,claim_date,peril_type,syndicate,group_division,group_class,sub_class,placing_basis_group,leader_status,new_renewal,risk_code,is_group_cat_event,loss_region,loss_census_division,loss_census_region
B1262PW0171821AFA_1,2022-05,2022-05-19,Non-catastrophe - Fire (NC-F),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,CONDOMINIUMS,OPEN MARKET,LEAD,Renewal,P2,False,TX,West South Central,South
B1262PW0181017AAA_1,2018-09,2018-09-13,Tropical Cyclone - Precipitation Flood (PF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,CONDOMINIUMS,OPEN MARKET,LEAD,Renewal,P2,True,TX,West South Central,South
B1262PW0181017AAA_2,2018-09,2018-09-13,Tropical Cyclone - Precipitation Flood (PF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,CONDOMINIUMS,OPEN MARKET,LEAD,Renewal,P2,True,TX,West South Central,South
B1262PW0181017AAA_3,2018-09,2018-09-13,Tropical Cyclone - Precipitation Flood (PF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,CONDOMINIUMS,OPEN MARKET,LEAD,Renewal,P2,True,TX,West South Central,South
B1262PW0181017AAA_4,2018-09,2018-09-13,Tropical Cyclone - Precipitation Flood (PF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,CONDOMINIUMS,OPEN MARKET,LEAD,Renewal,P2,True,TX,West South Central,South
B1262PW0181017AAA_5,2018-09,2018-09-13,Tropical Cyclone - Precipitation Flood (PF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,CONDOMINIUMS,OPEN MARKET,LEAD,Renewal,P2,True,TX,West South Central,South
B1262PW0181017AAA_6,2018-09,2018-09-13,Tropical Cyclone - Precipitation Flood (PF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,CONDOMINIUMS,OPEN MARKET,LEAD,Renewal,P2,True,TX,West South Central,South
B1262PW0181017AAA_7,2018-09,2018-09-13,Tropical Cyclone - Precipitation Flood (PF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,CONDOMINIUMS,OPEN MARKET,LEAD,Renewal,P2,True,TX,West South Central,South
B1262PW0181017AAA_8,2018-09,2018-09-13,Tropical Cyclone - Precipitation Flood (PF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,CONDOMINIUMS,OPEN MARKET,LEAD,Renewal,P2,True,TX,West South Central,South
B1262PW0181017AAA_9,2018-09,2018-09-13,Tropical Cyclone - Precipitation Flood (PF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,CONDOMINIUMS,OPEN MARKET,LEAD,Renewal,P2,True,TX,West South Central,South
B1262PW0181017AAA_10,2018-09,2018-09-13,Tropical Cyclone - Precipitation Flood (PF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,CONDOMINIUMS,OPEN MARKET,LEAD,Renewal,P2,True,TX,West South Central,South
B1262PW0181017AAA_11,2018-09,2018-09-13,Tropical Cyclone - Precipitation Flood (PF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,CONDOMINIUMS,OPEN MARKET,LEAD,Renewal,P2,True,TX,West South Central,South
B1262PW0181020ABA_1,2023-01,2023-01-19,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,CONDOMINIUMS,OPEN MARKET,LEAD,Renewal,P2,True,TX,West South Central,South
